SectionID,ProfessorID,Professors,CourseNumber,Dept,YearTerm,AvgGPA
6186,1740,"Aviram, A",599,LAW,2020-sp,
6187,1741,"Davey, W",599,LAW,2020-sp,
6188,1742,"Johnson, E",599,LAW,2020-sp,
6189,362,"Ross, J",599,LAW,2020-sp,
6190,1743,"Heald, P",599,LAW,2020-sp,
6191,1744,"Lawless, R",599,LAW,2020-sp,
6192,1741,"Davey, W",599,LAW,2020-sp,
6193,1745,"Wexler, L",600,LAW,2020-sp,
6194,494,"Lamare, J",665,LAW,2020-sp,
6195,1746,"Szajna, R",692,LAW,2020-sp,
6196,1746,"Szajna, R",692,LAW,2020-sp,
6197,1747,"Stahl, C",694,LAW,2020-sp,
6198,1747,"Stahl, C",694,LAW,2020-sp,
6199,1747,"Stahl, C",694,LAW,2020-sp,
6200,1747,"Stahl, C",694,LAW,2020-sp,
6201,1747,"Stahl, C",694,LAW,2020-sp,
6202,1747,"Stahl, C",694,LAW,2020-sp,
6203,1748,"Thomas, S",696,LAW,2020-sp,
6204,1740,"Aviram, A",696,LAW,2020-sp,
6205,1749,"Leipold, A",696,LAW,2020-sp,
6206,1750,"Rowell, K",696,LAW,2020-sp,
6207,1751,"Schulte, A",696,LAW,2020-sp,
6208,1752,"Kaplan, R",696,LAW,2020-sp,
6209,1743,"Heald, P",696,LAW,2020-sp,
6210,1745,"Wexler, L",696,LAW,2020-sp,
6211,1745,"Wexler, L",696,LAW,2020-sp,
6212,1753,"Freyfogle, E",696,LAW,2020-sp,
6213,1754,"Kordik, E",696,LAW,2020-sp,
6214,1755,"Colombo, J",696,LAW,2020-sp,
6215,1756,"Pea, J",696,LAW,2020-sp,
6216,1757,"Sanderson, K",696,LAW,2020-sp,
6217,1745,"Wexler, L",696,LAW,2020-sp,
6218,1758,"Frydman, M",696,LAW,2020-sp,
6219,1759,"Healey, P",696,LAW,2020-sp,
6220,1743,"Heald, P",696,LAW,2020-sp,
6221,683,"Alam, R",696,LAW,2020-sp,
6222,1760,"Kar, R",696,LAW,2020-sp,
6223,1761,"Anderson, S",696,LAW,2020-sp,
6224,1762,"Moritz, S",696,LAW,2020-sp,
6225,1762,"Moritz, S",696,LAW,2020-sp,
6226,1763,"Amar, V",696,LAW,2020-sp,
6227,1764,"Winship, V",696,LAW,2020-sp,
6228,1765,"Ramais, C",697,LAW,2020-sp,
6229,1765,"Ramais, C",697,LAW,2020-sp,
6230,1765,"Ramais, C",697,LAW,2020-sp,
6231,1765,"Ramais, C",697,LAW,2020-sp,
6232,1765,"Ramais, C",697,LAW,2020-sp,
6233,-1,,699,LAW,2020-sp,
6234,1766,"Vermillion-Hennessey, V",792,LAW,2020-sp,
6235,1767,"Rosenberg, S;Safran, D",792,LAW,2020-sp,
6236,1769,"Anderson, K",793,LAW,2020-sp,
6237,1752,"Kaplan, R",794,LAW,2020-sp,
6238,1770,"Melbinger, M",794,LAW,2020-sp,
6239,1771,"Mazzone, J",798,LAW,2020-sp,
6240,1771,"Mazzone, J",798,LAW,2020-sp,
6241,81,"Smist, J",140,LEAD,2020-sp,3.76
6242,81,"Smist, J",140,LEAD,2020-sp,3.76
6243,81,"Smist, J",140,LEAD,2020-sp,3.76
6244,81,"Smist, J",140,LEAD,2020-sp,3.76
6245,81,"Smist, J",170,LEAD,2020-sp,
6246,81,"Smist, J",170,LEAD,2020-sp,
6247,81,"Smist, J",170,LEAD,2020-sp,
6248,171,"Keating, K",260,LEAD,2020-sp,
6249,171,"Keating, K",260,LEAD,2020-sp,
6250,171,"Keating, K",260,LEAD,2020-sp,
6251,171,"Keating, K",260,LEAD,2020-sp,
6252,171,"Keating, K",260,LEAD,2020-sp,
6253,171,"Keating, K",260,LEAD,2020-sp,
6254,171,"Keating, K",260,LEAD,2020-sp,
6255,83,"Emmert, J",260,LEAD,2020-sp,
6256,172,"McGrath, M",260,LEAD,2020-sp,
6257,170,"Korte, D",300,LEAD,2020-sp,
6258,170,"Korte, D",300,LEAD,2020-sp,
6259,171,"Keating, K",310,LEAD,2020-sp,
6260,-1,,380,LEAD,2020-sp,
6261,-1,,380,LEAD,2020-sp,
6262,-1,,380,LEAD,2020-sp,
6263,173,"Collins, J",380,LEAD,2020-sp,
6264,171,"Keating, K",451,LEAD,2020-sp,
6265,81,"Smist, J",470,LEAD,2020-sp,
6266,174,"Chunoo, V",480,LEAD,2020-sp,
6267,174,"Chunoo, V",480,LEAD,2020-sp,
6268,175,"Macke, T",480,LEAD,2020-sp,
6269,175,"Macke, T",480,LEAD,2020-sp,
6270,175,"Macke, T",480,LEAD,2020-sp,
6271,1772,"Ashby, S;Sacco, M",100,LER,2020-sp,
6272,1772,"Ashby, S",100,LER,2020-sp,
6273,1772,"Ashby, S;Stewart, B",100,LER,2020-sp,
6274,1772,"Ashby, S",110,LER,2020-sp,
6275,1772,"Ashby, S;Saute, R",110,LER,2020-sp,
6276,1772,"Ashby, S;Taylor, D",120,LER,2020-sp,
6277,1772,"Ashby, S;Fortado, S",130,LER,2020-sp,
6278,1772,"Ashby, S;Bruno, R",300,LER,2020-sp,
6279,1334,"Wu, Y",440,LER,2020-sp,
6280,1779,"Benton, R",523,LER,2020-sp,
6281,1102,"Garin, A",540,LER,2020-sp,
6282,1103,"Riordan, C",542,LER,2020-sp,
6283,494,"Lamare, J",543,LER,2020-sp,
6284,1780,"Forsythe, E",545,LER,2020-sp,
6285,446,"Liu, Y",558,LER,2020-sp,
6286,1781,"Lyu, M",561,LER,2020-sp,
6287,1782,"Restubog, S",562,LER,2020-sp,
6288,481,"Won, S",565,LER,2020-sp,
6289,1783,"Cardador, M",567,LER,2020-sp,
6290,1784,"Weaver, A",568,LER,2020-sp,
6291,1785,"Barker, E",580,LER,2020-sp,
6292,-1,,590,LER,2020-sp,
6293,1786,"Leroy, M",590,LER,2020-sp,
6294,1787,"Mun, E",590,LER,2020-sp,3.84
6295,1788,"Jung, J",590,LER,2020-sp,
6296,1786,"Leroy, M",590,LER,2020-sp,
6297,1781,"Lyu, M",590,LER,2020-sp,
6298,1097,"Weinstein, R",590,LER,2020-sp,3.53
6299,1789,"Park, Y",590,LER,2020-sp,
6300,1789,"Park, Y",590,LER,2020-sp,
6301,494,"Lamare, J",590,LER,2020-sp,
6302,1790,"Drasgow, F",590,LER,2020-sp,
6303,1791,"Schultz, J",590,LER,2020-sp,3.77
6304,1783,"Cardador, M",590,LER,2020-sp,3.53
6305,1509,"Gilbert, D",590,LER,2020-sp,
6306,1792,"Ramsey, K",590,LER,2020-sp,3.84
6307,1793,"Kramer, A",590,LER,2020-sp,
6308,1784,"Weaver, A",590,LER,2020-sp,
6309,1788,"Jung, J",590,LER,2020-sp,
6310,1787,"Mun, E",591,LER,2020-sp,
6311,1794,"Headrick, L",593,LER,2020-sp,
6312,-1,,593,LER,2020-sp,
6313,-1,,593,LER,2020-sp,
6314,1793,"Kramer, A",595,LER,2020-sp,
6315,1795,"Franz, G",597,LER,2020-sp,
6316,481,"Won, S",598,LER,2020-sp,
6317,-1,,599,LER,2020-sp,
6318,1120,"Green, J",100,LING,2020-sp,
6319,1120,"Green, J",100,LING,2020-sp,
6320,1120,"Green, J",100,LING,2020-sp,
6321,1120,"Green, J",100,LING,2020-sp,
6322,1796,"Bhatt, R",111,LING,2020-sp,
6323,1796,"Bhatt, R",111,LING,2020-sp,
6324,1796,"Bhatt, R",111,LING,2020-sp,
6325,1796,"Bhatt, R",111,LING,2020-sp,
6326,1512,"Mishra, M",115,LING,2020-sp,
6327,-1,,191,LING,2020-sp,
6328,-1,,199,LING,2020-sp,
6329,-1,,210,LING,2020-sp,
6330,-1,,210,LING,2020-sp,
6331,-1,,221,LING,2020-sp,
6332,-1,,221,LING,2020-sp,
6333,-1,,221,LING,2020-sp,
6334,-1,,225,LING,2020-sp,
6335,-1,,225,LING,2020-sp,
6336,-1,,250,LING,2020-sp,
6337,-1,,250,LING,2020-sp,
6338,-1,,250,LING,2020-sp,
6339,-1,,270,LING,2020-sp,
6340,-1,,290,LING,2020-sp,
6341,-1,,291,LING,2020-sp,
6342,1797,"MacDonald, J",301,LING,2020-sp,
6343,1797,"MacDonald, J",301,LING,2020-sp,
6344,1798,"Shosted, R",302,LING,2020-sp,
6345,1799,"Bottalico, P",303,LING,2020-sp,
6346,1799,"Bottalico, P",303,LING,2020-sp,
6347,1799,"Bottalico, P",303,LING,2020-sp,
6348,1799,"Bottalico, P",303,LING,2020-sp,
6349,1800,"Yoon, H",304,LING,2020-sp,
6350,1801,"Del Pinal, G",307,LING,2020-sp,
6351,-1,,321,LING,2020-sp,
6352,-1,,321,LING,2020-sp,
6353,-1,,321,LING,2020-sp,
6354,-1,,391,LING,2020-sp,
6355,1120,"Green, J",400,LING,2020-sp,
6356,1120,"Green, J",400,LING,2020-sp,
6357,1802,"Talic, A",403,LING,2020-sp,
6358,1802,"Talic, A",403,LING,2020-sp,
6359,1512,"Mishra, M",404,LING,2020-sp,
6360,1798,"Shosted, R",404,LING,2020-sp,
6361,1803,"Abdar, O;Girju, C;Sun, Y",406,LING,2020-sp,3.68
6362,1804,"Girju, C",406,LING,2020-sp,3.68
6363,1804,"Girju, C",406,LING,2020-sp,3.68
6364,1803,"Abdar, O;Girju, C;Sun, Y",406,LING,2020-sp,3.68
6365,1372,"Hualde, J",410,LING,2020-sp,
6366,1372,"Hualde, J",410,LING,2020-sp,
6367,1805,"Schwartz, L",415,LING,2020-sp,
6368,1805,"Schwartz, L",415,LING,2020-sp,
6369,1806,"Montrul, S",425,LING,2020-sp,
6370,1806,"Montrul, S",425,LING,2020-sp,
6371,1807,"Aronoff, J",427,LING,2020-sp,
6372,1807,"Aronoff, J",427,LING,2020-sp,
6373,677,"Packard, J",430,LING,2020-sp,
6374,677,"Packard, J",430,LING,2020-sp,
6375,1372,"Hualde, J",462,LING,2020-sp,
6376,1372,"Hualde, J",462,LING,2020-sp,
6377,717,"Kang, H",489,LING,2020-sp,
6378,717,"Kang, H",489,LING,2020-sp,
6379,1805,"Schwartz, L",490,LING,2020-sp,
6380,1805,"Schwartz, L",490,LING,2020-sp,
6381,1808,"Tang, Y",490,LING,2020-sp,
6382,1808,"Tang, Y",490,LING,2020-sp,
6383,1798,"Shosted, R",502,LING,2020-sp,
6384,1808,"Tang, Y",506,LING,2020-sp,
6385,1809,"Dell, G",525,LING,2020-sp,
6386,1802,"Talic, A",541,LING,2020-sp,
6387,678,"Shih, C",542,LING,2020-sp,
6388,1810,"Lasersohn, P",547,LING,2020-sp,
6389,990,"Mroz, A",588,LING,2020-sp,
6390,991,"Bowles, M",588,LING,2020-sp,
6391,992,"Barlaz, M",588,LING,2020-sp,
6392,-1,,590,LING,2020-sp,
6393,-1,,599,LING,2020-sp,
6394,14,"Cacho, L;Cardenas Gonzalez, N",100,LLS,2020-sp,
6395,14,"Cacho, L;Hernandez, C",100,LLS,2020-sp,
6396,14,"Cacho, L;Hernandez, C",100,LLS,2020-sp,
6397,14,"Cacho, L;Hernandez, C",100,LLS,2020-sp,
6398,14,"Cacho, L",100,LLS,2020-sp,
6399,-1,,201,LLS,2020-sp,
6400,-1,,201,LLS,2020-sp,
6401,5,"Compoc, K",215,LLS,2020-sp,
6402,1506,"Bonilla, E",238,LLS,2020-sp,
6403,1150,"Lopez Garcia, M",240,LLS,2020-sp,
6404,6,"Rana, J",258,LLS,2020-sp,
6405,368,"Vazquez, O",260,LLS,2020-sp,
6406,8,"Coyoca, W",265,LLS,2020-sp,
6407,15,"Lira, N;Mora, J",279,LLS,2020-sp,
6408,15,"Lira, N;Mora, J",279,LLS,2020-sp,
6409,15,"Lira, N",279,LLS,2020-sp,
6410,-1,,281,LLS,2020-sp,
6411,-1,,281,LLS,2020-sp,
6412,-1,,281,LLS,2020-sp,
6413,9,"Burgos, A",281,LLS,2020-sp,
6414,11,"Desai, R",305,LLS,2020-sp,
6415,1813,"Jegerski, J",308,LLS,2020-sp,
6416,-1,,308,LLS,2020-sp,
6417,-1,,308,LLS,2020-sp,
6418,-1,,310,LLS,2020-sp,
6419,12,"Anderson, J",310,LLS,2020-sp,
6420,-1,,310,LLS,2020-sp,
6421,12,"Anderson, J",310,LLS,2020-sp,
6422,1480,"Munoz, L",322,LLS,2020-sp,
6423,13,"Dowling, J",355,LLS,2020-sp,
6424,8,"Coyoca, W",357,LLS,2020-sp,
6425,243,"Rosas, G",370,LLS,2020-sp,
6426,1814,"Inda, J",387,LLS,2020-sp,
6427,-1,,390,LLS,2020-sp,
6428,1815,"Mena Robles, J",396,LLS,2020-sp,
6429,14,"Cacho, L",465,LLS,2020-sp,
6430,14,"Cacho, L",465,LLS,2020-sp,
6431,15,"Lira, N",479,LLS,2020-sp,
6432,15,"Lira, N",479,LLS,2020-sp,
6433,13,"Dowling, J",490,LLS,2020-sp,
6434,-1,,495,LLS,2020-sp,
6435,756,"Martinez Negrette, G",517,LLS,2020-sp,
6436,756,"Martinez Negrette, G",517,LLS,2020-sp,
6437,6,"Rana, J",561,LLS,2020-sp,
6438,-1,,590,LLS,2020-sp,
6439,16,"Ruiz, S",596,LLS,2020-sp,
6440,-1,,100,MACS,2020-sp,
6441,-1,,100,MACS,2020-sp,
6442,-1,,100,MACS,2020-sp,
6443,-1,,100,MACS,2020-sp,
6444,-1,,100,MACS,2020-sp,
6445,-1,,100,MACS,2020-sp,
6446,-1,,100,MACS,2020-sp,
6447,-1,,100,MACS,2020-sp,
6448,-1,,100,MACS,2020-sp,
6449,-1,,100,MACS,2020-sp,
6450,-1,,100,MACS,2020-sp,
6451,-1,,100,MACS,2020-sp,
6452,-1,,100,MACS,2020-sp,
6453,-1,,100,MACS,2020-sp,
6454,-1,,100,MACS,2020-sp,
6455,-1,,100,MACS,2020-sp,
6456,-1,,100,MACS,2020-sp,
6457,1816,"Knipp, J",100,MACS,2020-sp,3.95
6458,1816,"Knipp, J",100,MACS,2020-sp,3.95
6459,-1,,101,MACS,2020-sp,
6460,-1,,101,MACS,2020-sp,
6461,-1,,101,MACS,2020-sp,
6462,-1,,101,MACS,2020-sp,
6463,-1,,101,MACS,2020-sp,
6464,-1,,101,MACS,2020-sp,
6465,-1,,101,MACS,2020-sp,
6466,-1,,101,MACS,2020-sp,
6467,-1,,101,MACS,2020-sp,
6468,-1,,101,MACS,2020-sp,
6469,-1,,101,MACS,2020-sp,
6470,-1,,101,MACS,2020-sp,
6471,-1,,101,MACS,2020-sp,
6472,-1,,101,MACS,2020-sp,
6473,-1,,101,MACS,2020-sp,
6474,-1,,104,MACS,2020-sp,
6475,-1,,104,MACS,2020-sp,
6476,1140,"Capino, J",104,MACS,2020-sp,
6477,1141,"Newcomb, J",104,MACS,2020-sp,
6478,-1,,199,MACS,2020-sp,
6479,1817,"Ciafone, A",199,MACS,2020-sp,
6480,1561,"Knox, E",202,MACS,2020-sp,
6481,1561,"Knox, E",202,MACS,2020-sp,
6482,1561,"Knox, E",202,MACS,2020-sp,
6483,1561,"Knox, E",202,MACS,2020-sp,
6484,1561,"Knox, E",202,MACS,2020-sp,
6485,1561,"Knox, E",202,MACS,2020-sp,
6486,1561,"Knox, E",202,MACS,2020-sp,
6487,1562,"Kendall, L",202,MACS,2020-sp,
6488,1562,"Kendall, L",202,MACS,2020-sp,
6489,1562,"Kendall, L",202,MACS,2020-sp,
6490,1562,"Kendall, L",202,MACS,2020-sp,
6491,1562,"Kendall, L",202,MACS,2020-sp,
6492,1562,"Kendall, L",202,MACS,2020-sp,
6493,1562,"Kendall, L",202,MACS,2020-sp,
6494,1818,"Oyallon-Koloski, J",203,MACS,2020-sp,
6495,1157,"Byrd, J",204,MACS,2020-sp,
6496,1819,"Rosenstein, J",205,MACS,2020-sp,
6497,402,"Mehta, R",207,MACS,2020-sp,
6498,402,"Mehta, R",207,MACS,2020-sp,
6499,402,"Mehta, R",207,MACS,2020-sp,
6500,402,"Mehta, R",207,MACS,2020-sp,
6501,402,"Mehta, R",207,MACS,2020-sp,
6502,402,"Mehta, R",207,MACS,2020-sp,
6503,402,"Mehta, R",207,MACS,2020-sp,
6504,402,"Mehta, R",207,MACS,2020-sp,
6505,402,"Mehta, R",207,MACS,2020-sp,
6506,402,"Mehta, R",207,MACS,2020-sp,
6507,402,"Mehta, R",207,MACS,2020-sp,
6508,402,"Mehta, R",207,MACS,2020-sp,
6509,402,"Mehta, R",207,MACS,2020-sp,
6510,1820,"Font Bas, V",260,MACS,2020-sp,
6511,1821,"Long, D",262,MACS,2020-sp,
6512,1821,"Long, D",262,MACS,2020-sp,
6513,1822,"Heuman, J",264,MACS,2020-sp,3.42
6514,1155,"Basu, A",273,MACS,2020-sp,
6515,1021,"Gilbert, M",275,MACS,2020-sp,
6516,1156,"Tahmahkera, D",275,MACS,2020-sp,
6517,1821,"Long, D",284,MACS,2020-sp,
6518,982,"Fu, P",300,MACS,2020-sp,
6519,155,"Cha-Jua, S",300,MACS,2020-sp,
6520,1822,"Heuman, J",320,MACS,2020-sp,
6521,1458,"Nadeau, C",335,MACS,2020-sp,
6522,1669,"Sydnor, S",346,MACS,2020-sp,
6523,1823,"Reisner, A",351,MACS,2020-sp,
6524,1460,"Valdivia, A",356,MACS,2020-sp,
6525,1460,"Valdivia, A",356,MACS,2020-sp,
6526,-1,,361,MACS,2020-sp,
6527,1824,"Muirhead, S",372,MACS,2020-sp,
6528,1141,"Newcomb, J",373,MACS,2020-sp,
6529,1460,"Valdivia, A",389,MACS,2020-sp,
